ID,Description,depth,story_tags_list,cover_img,title,Lượt đọc,Lượt bình chọn,Chương,recommended_stories,badges,Thời gian
1088,"""Pinky promise me that you won't be a dick to people who don't deserve it."" 
    
    ""That's a bit juvenile, don't you think?"" Jamie tried to deflect, but she pinned him to his spot with a glare, her outstretched hand unwavering. 
    
    ""Tartt,"" 
    
    ""Fine."" He wrapped his pinky around hers, and she pretended as if she felt nothing under his touch. ""Promise.""
    
    「☺ ☺ ☺ 」
    
    season 1 - 3
Bảo Lưu Mọi Quyền",2,"['jamietartt', 'jamietarttfanfic', 'jamietarttxoc', 'phildunster', 'tedlasso']",https://img.wattpad.com/cover/343086836-256-k879429.jpg,pinky promise - jamie tartt,475947.0,15464.0,70.0,,['Hoàn thành'],719.0
1095,"▸ [ あなたの記憶 ]

╰┈➤ 𝐕𝐀𝐑𝐈𝐎𝐔𝐒 𝐗 𝐌𝐔𝐈𝐂𝐇𝐈𝐑𝐎!𝐑𝐄𝐀𝐃𝐄𝐑


❝𝐄𝐕𝐄𝐍 𝐈𝐅 𝐈 𝐋𝐎𝐒𝐄 𝐌𝐘 𝐌𝐄𝐌𝐎𝐑𝐈𝐄𝐒, 𝐌𝐘 𝐁𝐎𝐃𝐘 𝐖𝐈𝐋𝐋 𝐑𝐄𝐌𝐄𝐌𝐁𝐄𝐑 𝐓𝐇𝐀𝐓 𝐀𝐍𝐆𝐄𝐑 𝐓𝐇𝐀𝐓 𝐖𝐈𝐋𝐋 𝐍𝐎𝐓 𝐋𝐄𝐀𝐕𝐄 𝐌𝐄 𝐔𝐍𝐓𝐈𝐋 𝐈 𝐃𝐈𝐄.❞



▬▬▬▬▬▬▬▬▬▬▬ 



𝐈𝐍 𝐖𝐇𝐈𝐂𝐇 ▬ 𝐀 𝐘𝐎𝐔𝐍𝐆, 𝐀𝐑𝐑𝐎𝐆𝐀𝐍𝐓, 𝐀𝐈𝐑-𝐇𝐄𝐀𝐃𝐄𝐃 𝐀𝐍𝐃 𝐒𝐄𝐋𝐅𝐋𝐄𝐒𝐒 𝐆𝐈𝐑𝐋 𝐅𝐈𝐍𝐃𝐒 𝐇𝐄𝐑𝐒𝐄𝐋𝐅 𝐒𝐋𝐀𝐘𝐈𝐍𝐆 𝐃𝐄𝐌𝐎𝐍𝐒 𝐀𝐑𝐎𝐔𝐍𝐃 𝐓𝐇𝐄 𝐂𝐈𝐓𝐘 𝐎𝐅 𝐏𝐀𝐑𝐈𝐒 - 𝐌𝐔𝐂𝐇 𝐓𝐎 𝐇𝐄𝐑 𝐃𝐈𝐒𝐌𝐀𝐘.



▬▬▬▬▬▬▬▬▬▬▬ 



▸ 𝐖𝐀𝐑𝐍𝐈𝐍𝐆 ▬▬▬▬ 𝐕𝐔𝐋𝐆𝐀𝐑 𝐋𝐀𝐍𝐆𝐔𝐀𝐆𝐄, 𝐆𝐑𝐀𝐏𝐇𝐈𝐂 𝐃𝐄𝐒𝐂𝐑𝐈𝐏𝐓𝐈𝐎𝐍𝐒 𝐀𝐍𝐃 𝐕𝐈𝐎𝐋𝐄𝐍𝐓 𝐂𝐎𝐍𝐓𝐄𝐍𝐓.



▬▬▬▬▬▬▬▬▬▬▬ 



▸ 𝐇𝐈𝐆𝐇𝐄𝐒𝐓 𝐑𝐀𝐍𝐊𝐈𝐍𝐆
𝟖/𝟓/𝟐𝟑
╰┈➤ 𝐍𝐎. 𝟏 𝐎𝐍 𝐌𝐋𝐁
 𝟖/𝟒/𝟐𝟑
╰┈➤ 𝐍𝐎. 𝟐 𝐂𝐑𝐎𝐒𝐒𝐎𝐕𝐄𝐑.



▬▬▬▬▬▬▬▬▬▬▬ 


► 𝐌𝐈𝐑𝐀𝐂𝐔𝐋𝐎𝐔𝐒 𝐋𝐀𝐃𝐘𝐁𝐔𝐆 𝐱 𝐅𝐄𝐌𝐀𝐋𝐄 𝐑𝐄𝐀𝐃𝐄𝐑
© -𝐅𝐋𝐖𝐄𝐑𝐊𝐀𝐖𝐀.
Bảo Lưu Mọi Quyền",2,"['adrien', 'adrienagreste', 'chatnoir', 'chloe', 'crossoverfanfiction', 'demonslayer', 'felix', 'kimetsunoyaiba', 'kny', 'ladybug', 'lukacouffaine', 'marinette', 'miraculous', 'miraculousladybug', 'mlb', 'mlbxkny', 'muichiotokito', 'muichiro', 'queenbee', 'variousxreader', 'xreader']",https://img.wattpad.com/cover/314630535-256-k804710.jpg,𝐅𝐎𝐑𝐆𝐄𝐓𝐅𝐔𝐋 𝐌𝐈𝐒𝐓 | 𝐌𝐋𝐁,86111.0,4202.0,15.0,,['Đang sáng tác'],220.0
1105,"☆彡 𝘀𝘁𝗿𝗮𝗻𝗴𝗲𝗿 𝘁𝗵𝗶𝗻𝗴𝘀
    
    
    ❛ let's exchange the experience! ❜
    
    
    
              did ashley  miller cut  a
              deal with god 
                                    or is she just
              dancing with the devil?
    
    
      an        ashley miller       novel!
      PLOT                 stranger things
      SEASONS                               2 - 4
      ( steve harrington  x  fem!oc )
      ( eddie munson  x  fem&male!oc )
      ( nancy/robin/oc   x    fem!oc )
    
    cover by @-spxtter
    
    
    #9 in steveharrington
    
    
    
    I DO NOT OWN THE STRANGER THINGS CHARACTERS OR PLOT. I ONLY OWN MY OWN OC'S AND MY OWN ADDITIONS TO THE NARRATIVE.
Bảo Lưu Mọi Quyền",2,"['billyhargrove', 'charlieheaton', 'dustinhenderson', 'eddiemunson', 'eleven', 'emilyrudd', 'finnwolfhard', 'gatenmatarazzo', 'hopper', 'joekeery', 'jonathanbyers', 'joycebyers', 'lucassinclair', 'maxmayfield', 'mikewheeler', 'milliebobbybrown', 'nancywheeler', 'nataliadyer', 'noahschnapp', 'robinbuckley', 'steveharrington', 'strangerthings', 'strangerthings4', 'willbyers']",https://img.wattpad.com/cover/192085358-256-k889167.jpg,A DEAL WITH GOD ➸ steve harrington,165681.0,7361.0,,,['Đang sáng tác'],
1106,"""Katsuki...""
    
    ""Hm...""
    
    ""Never forget I love you.""
    
    ~*~
    
    They were opposites. One easily angered and oftenly irritated and the other a chill but sarcastic bitch. They worked well together, fitting like two pieces of a puzzle. 
    
    They were so close they could tell when the other was in trouble. The only thing they have in common: they're both obsessed with Strength.
Giấy phép Creative Commons (CC) Ghi công",2,"['bakugou', 'bnha', 'bokunoheroacademia', 'femalebakugou', 'kaminari', 'katsuki', 'katsukibakugou', 'kirishima', 'mina', 'myheroacademia', 'oc']",https://img.wattpad.com/cover/167503375-256-k320377.jpg,strength (bakugou's twin sister) - Bnha,283875.0,9750.0,58.0,,['Đang sáng tác'],237.0
1107,"The newly promoted wild king of the league has long legs, thin waist and slender man, and he rarely talks coldly.
    
    He is dressed in a cold white skin and exudes an aura that no one will get close to. He won the KPL grand slam with his superb skills.
    
    Although it is an Alpha, it is more deeply controlled by the appearance. It starts with the appearance, is loyal to the technology, and finally falls under the aura of the wild king and becomes one of his many fans. , so that one day when I met in qualifying, I could ride him on the head.
    
    Looking at the door of the room, against the light, I saw Ye Wang leaning against the corner of the wall with cold eyes and red eyes, sweat from the corner of his forehead slid down his cold, white and thin cheeks, and he was the source of rich Omega pheromones!
    
    The other party looked up at Shen Jia, his black hair was wet with sweat, his eyes were broken and blurred, and his voice was hoarse and slightly breathless, ""Help me.""
    
    The most A Omega wild king 1. No prototype, very few game parts, and it will not affect reading if you don't play. The main theme is falling in love.
    
    Maybe everyone has a different opinion on this subject matter or this game, so don't scold me, I'll still scold me if I scold again , with the coldest wild king's intention: passionate youth, bravely chasing dreams
    
    
    Title 野王他是Omega[女A男O] Wild King is an Omega [female A male O]
    Author 卟许胡来
    
    Not Mine
Bảo Lưu Mọi Quyền",2,"['abo', 'cnmtl', 'femalealpha', 'maleomega', 'ao']",https://img.wattpad.com/cover/338218227-256-k193205.jpg,Wild King is an Omega [female A male O],3681.0,137.0,52.0,,['Hoàn thành'],637.0
1108,"Before the split, Chu Naiyun was a high-quality student in everyone's eyes, and a college bully with the most potential to split into alpha.
    
    After the split, Chu Naiyun was careful not to be found out as an omega, so he decisively broke off contact with all his classmates after graduating from high school, and started life with a new identity.
    
    Even if I knew from birth that I was going to differentiate into an omega, I couldn't let go of the brilliance before the differentiation, and forcibly made my new life worse.
    
    Life is like countless basins of cold water, splashing him beyond recognition. Aspirations are hard to repay, and love is frustrated.
    
    When the doctor told him that the inhibitors were useless to him, he was crushed to death at the last straw, and he let himself go directly. Why should he wrong himself? But who will tell him why the alpha he met looks exactly like his high school classmates?
    
    *+ Beginners: Regular pregnancy check-ups are required.
    
    Chu Naiyun: Why am I the one who is pregnant! Why is the stomach so big! (Crying)
    
    Chushang: I can help you with work matters.
    
    Chu Naiyun: I am pregnant, why do I have to work! I don't have a job, are you looking down on me! (Crying loudly)
    
    Chushang: I will accompany you into the operating room.
    
    Chu Naiyun: Isn't it natural? (Touches belly) Cub, does your mother lose us in her heart? (Crying)
    
    * Chushang is a bit of a headache, why is Chu Naiyun completely different from him in high school, even if the edges and corners are smoothed by life, who the hell can change from gentle as jade to cursing uncle.
    
    But as fierce as he is, he is as cowardly as he is, and the occasional ""begging for mercy"" look is quite flattering.
    
    There is no way, just spoil the big Buddha who is married.
    
    
    Title: 我要你的信息素[女A男O] |I want your pheromone [female A male]
    Author: 初厘
    
    
    Not Mine
    cr:Author
Bảo Lưu Mọi Quyền",2,"['abo', 'cnmtl', 'femalealpha', 'maleomega', 'ao']",https://img.wattpad.com/cover/333345837-256-k144805.jpg,I want your pheromone [female A male O],6798.0,246.0,58.0,,['Hoàn thành'],715.0
1110,"Ye Tan and her nominal ""husband"" Ashley are married in a political marriage, and they have no feelings for each other.
    
    Therefore, even if she knows that Ashley is messing around outside, she doesn't care.
    
    Until the day of her rebirth, Ye Tan differentiated from a weak omega to an alpha, and she could finally break free from all shackles and get what she wanted.
    
    Political marriage... fuck off.
    
    Things are going in an increasingly strange direction.
    
    Green Tea No. 1, who was supposed to be tied to Ashley to death, hung on Ye Tan's body with moist eyes, crying, ""Sorry, I spilled the wine on you, I'll wipe it for you.""
    
    Originally Green Tea No. 2, who is supposed to be lingering with Ashley, had countless chance encounters with Ye Tan intentionally or unintentionally.
    
    The fate that should have been entangled with Ashley all found Yetan, and even the way her old enemy looked at her began to become ambiguous.
    
    Ye Tan: ""...""
    
    I don't want it, I refuse!
    
    Des has always been Ye Tan's deadly enemy, no matter in her previous life or now.
    
    The two fell in love and killed each other, from full of hostility to sympathy.
    
    After rebirth, Ye Tan originally wanted to take Des under her command, but suddenly discovered a secret after getting drunk.
    
    In the room, the smell of pheromones is everywhere. Des blushed and said inarticulately: ""I like you, it doesn't matter if you are an O.""
    
    Ye Tan: ""..."" I didn't expect that! The little pigtail was caught, and she wanted to catch that omega, threatening... the last thing that was spit out was the two words that lingered between her lips and teeth, Ye Tan.
    
    Ye Tan's face is confused: ""...""
    
    Search keywords: Protagonist: ┃ Supporting role: ┃ Others: One-sentence introduction: Don't engage in sexism Purpose: Don't engage in sexism
    
    
    Title: 我和宿敌搞上了？[ 女A男O] | Me and my nemesis? [Female A Male O]
    Author: 南方有雪
    
    
    Not Mine
    cr:Author
Bảo Lưu Mọi Quyền",2,"['abo', 'cnmtl', 'femalealpha', 'interstellar', 'maleomega', 'mecha', 'ao']",https://img.wattpad.com/cover/333580322-256-k864877.jpg,Me and my nemesis? [Female A Male O],4141.0,85.0,45.0,,['Hoàn thành'],
1111,"Imperial Princess Zhao Zhufu.

The biggest mistake of her life was being stabbed by her most trusted consort on the eve of her coronation.

It is said that the princess had a cruel Alpha personality, delighting in tormenting her consort every day. The consort had been harboring resentment for a long time, watching her strive for the throne for a whole twenty years. On the day before her coronation, he finally avenged his deep grudge.

Zhao Zhufu: This is all just rumors.

She remembered his slightly curved lips, his long and thick eyelashes, and the cold phoenix eyes that turned red in passion. She also remembered the trembling voice that called her name.

In her short yet long life, she had clearly given all her love to that beautiful and cold Omega.

Zhao Zhufu: If I could start over in this life, I would have killed him the moment we met.

So, Zhao Zhufu returned to her eighteen-year-old self.

She didn't feel discouraged by her penniless situation starting from scratch. She decided to reclaim the throne and eliminate her villainous siblings.

And it was at that time, during a state banquet, that a man sent as a gift from an enemy nation lay in a cage.

He had a high fever, his sight was taken away, and he was barely alive.

Simultaneously, due to the effects of drugs, his face was covered with a sickly flush, and his lifeless eyes shed tears in passion.

His convulsing body seemed like an invitation and a plea.

Zhao Zhufu, smelling the hint of cream from his pheromones, reluctantly spoke to her villainous family:

""Father Emperor, I want this gift.""

...Compared to ascending to the throne, killing her former consort seemed imminent.

[Haughty Super Alpha Young Empress X Blindly Loyal Omega Former General]

Content Tags: Noble Family, Rebirth, Space, Heartwarming


------
Original Title : 敌国元帅在线入赘[女A男O]
Author : 明早早晚
Total Chapters : 40 
Story Status : Completed
Translated by : ChatGPT
##Original story not mine, for offline reading pu
Bảo Lưu Mọi Quyền",2,"['alphafemale', 'cnmtl', 'cnnovel', 'omegamale', 'omegaverse', 'rebirth', 'ao']",https://img.wattpad.com/cover/210155503-512-k178252.jpg,Enemy General Becomes a Son-in-law Online [Female A Male O] ChatGPT,4251.0,136.0,40.0,,['Hoàn thành'],358.0
1112,"As a female Alpha, Nan Fu is always physically uncomfortable with the sweet taste of Omega, and every susceptibility period is equivalent to a hell-level test.

Fortunately, her good brother Jiang Yu is also an Alpha, and he will always help her in various ways.

She is very reassuring about him.

Unexpectedly, one day, Nan Fu woke up from Jiang Yu and found that his good brother had turned into an Omega overnight.

Looking at Jiang Yu's smooth and fair neck, her face was red and white, and the alpha's instinctive possessive desire in her body was about to move.

Nan Fu finally couldn't hold back, panting and asked him, ""Why are you pretending to be A?""

Jiang Yu's voice was still a little hoarse, but he still raised his head, his eyes were red, his Adam's apple was moving, and he spit out two words clearly.

""Hook you.""

Jiang Yu, the bully of No. 7 Middle School, has a good family background and good looks, but unfortunately he has a surly personality, and no one dares to provoke him.

Until the second year of high school, a transfer student came to the class. She looked skinny and lonely, but her eyes were very light when looking at anyone.

He obviously dismissed it, but he longed for other emotions when these eyes looked at her.

So he ignored the back road, damaged the glands to install A, and took special medicine to make his pheromones bitter.

For this reason, step by step, paranoid to the bone, there is no cure.

At first, he just wanted to tame the man.

Later, he found himself tamed.

*Mine clearance: female A male O, female attack GB, will not counterattack!

*The female protagonist is reborn, the male protagonist is paranoid and seduces

Intro: I treat you as a brother, but you want to be marked by me

Conception: Oppose stereotypes, oppose gender labeling
Search keywords: Protagonist: Nan Fu, Jiang Yu ┃ Supporting roles: ┃ Others: female A male O, GB


Title: 女Alpha的偏执男O | Female Alpha's Paranoid Male O
Author: DivineRapier


NOT MINE
CR
Bảo Lưu Mọi Quyền",2,"['abo', 'cnmtl', 'femalealpha', 'maleomega', 'paranoid', 'ao']",https://img.wattpad.com/cover/329226366-256-k65121.jpg,Female Alpha's Paranoid Male O,,,,,['Hoàn thành'],
1113,"Ji Xiao is a top A with gray wolf blood, and her pheromones are extremely aggressive.
    
        Before joining the job, she repeatedly assured her family that she would restrain her powerful Alpha pheromone and would never cause any trouble.
    
        As a result, on the night of joining the company, Ji Xiao bumped into an Omega who unexpectedly had a fever in the lounge.
    
        At that time, the lounge was filled with rich white peach-flavored pheromones. The man's cold eyes were darkened by the water vapor, his fair face was flushed red, the rabbit's snow-white ears drooped pitifully, and the pink glands on the back of his neck exposed.
    
        Ji Xiao couldn't control it...
    
        She marked the person.
    
        The next day, when the company held a meeting, Ji Xiao met the man again.
    
        The little white rabbit from last night is now sitting in the center of the room in a suit and leather shoes.
    
        Look at the famous brand again, ""Lu Qiming"", the CEO of Yuechen.
    
        Ji Xiao: ...
    
        Did she mark her immediate boss?
    
        That afternoon, Ji Xiao's mother asked her, how did she adapt to the new company? How is the boss? Do you get along well?
    
        At this moment, Ji Xiao looked down at the huge sum of money that had just been remitted on the mobile phone. The remitter was Lu Qiming, with a message attached, ""Hush money, let's pretend that what happened last night never happened.""
    
        Ji Xiao immediately trembled. Picking up the phone, she sent a message to her mother with a guilty conscience,
    
        ""Mom, it's very good... The boss is also good, he just sent me... a bonus.""
    
        After the accidental mark, the two of them tacitly agreed, never mentioned that matter again...
    
    
    Title: 垂耳兔总裁怀了我的崽[女a男o] | President Lop Eared Rabbit Is Pregnant With My Cub [Female a Male O]
    Author: 戏问
    
    
    NOT MINE
    CR: AUTHOR
    MTL
Bảo Lưu Mọi Quyền",2,"['abo', 'cnmtl', 'femalealpha', 'interstellar', 'maleomega', 'ao']",https://img.wattpad.com/cover/329310331-256-k152837.jpg,President Lop Eared Rabbit Is Pregnant With My Cub [Female a Male O],21853.0,826.0,42.0,,['Hoàn thành'],521.0
1117,"Elizabeth Gray lost everything. First her parents and then her twin brother. She moved to Forks, Washington for a new start and a new life. But what happens when she's discovered by a clan called the cold ones and shapeshifters? And falls in love with someone she never expected? Follow along the new life of Elizabeth Gray.
Bảo Lưu Mọi Quyền",2,"['alicecullen', 'breakingdawn', 'carlisle', 'eclipse', 'edwardcullen', 'elizabetholsen', 'forks', 'jasperhale', 'newmoon', 'robertpattinson', 'rosaliehale', 'scarletwitch', 'twilight', 'vampire']",https://img.wattpad.com/cover/312694896-256-k690813.jpg,Twilight Witch,65307.0,2031.0,24.0,,['Đang sáng tác'],140.0
1123,"𝐈𝐍 𝐖𝐇𝐈𝐂𝐇, "" Maralyn, King Von's girlfriend, gets invited to be on the new season of baddies, not knowing how crazy it would be ""
    
    "" y'all hoes got the wrong one "".
    
    𝗄𝗂𝗌𝗌𝖾𝗌𝖿𝗋𝗈𝗆𝗇𝗈𝗋𝖺 𝗳𝗮𝗻𝗳𝗶𝗰 !
Bảo Lưu Mọi Quyền",2,['baddies'],https://img.wattpad.com/cover/354120715-512-k17722.jpg,"𝐒𝐓𝐀𝐑, ʙᴀᴅᴅɪᴇs ᴇᴀsᴛ",125278.0,5138.0,29.0,,,288.0
1139,"Katsuki Bakugo, now the Number 1 hero is told he has to get a new Hero suit since he's had the same one since he was a student at UA. Though he's resistant on getting a new suit, things start to change for him when he meets Izumi Midoriya, the person designing his new suit. Little does he realize that the person who is designing his new suit is an old friend that he's been waiting to see. 
      
    Izumi Midoriya is a retired hero and is now working as a scientist on I-Island and is pushed to design a suit for the Number 1 hero. Will these two recognize each other right away and continue where they left off? Read to find out!
      
    There's a bit of fluff, smut is also out now! I give warnings when they do happen!
      
    Completed story and edited now!
    
    Rankings:
    #1 dekufem
    #1 dekuxkacchan
    #1 - oldfriends
    #1 - izukuxbakugo
Bảo Lưu Mọi Quyền",2,"['anime', 'bakugo', 'bnha', 'deku', 'dekufem', 'dekuxbakugo', 'dekuxkacchan', 'femdeku', 'herosuit', 'izuku', 'izukuxbakugo', 'izukuxkatsuki', 'izumi', 'kacchan', 'katsuki', 'mha', 'midoriya', 'myheroacademia', 'oldfriends', 'wattys2021']",https://img.wattpad.com/cover/269428734-256-k729112.jpg,My Old Hero,60529.0,1120.0,200.0,,"['Hoàn thành', 'Trưởng thành']",1824.0
1140,"Hey Everyone! I know that you love Buddyfight anime so much so i figured you might wanna have fun with its Characters and I know that one of them or all of them are your favorite so have fun asking them and daring them! ;3
    
    
    
    
    PS: I don't own Buddyfight, it belongs to Bushiroad.
Bảo Lưu Mọi Quyền",2,"['anime', 'buddies', 'buddyfight', 'buddyfight100', 'buddyfightace', 'buddyfightddd', 'buddyfightx', 'friends', 'fun', 'futurecardbuddyfight', 'hilarious', 'random', 'strong']",https://img.wattpad.com/cover/97825138-512-k832280.jpg,⭐️Ask or Dare The Buddyfight characters!⭐️,71263.0,1794.0,86.0,,['Hoàn thành'],801.0
1142,"Luffy was raped by a man that pretended to Zoro, ever since he got raped he was scared to be touched by anyone. He is afraid to let anyone in. And his problem only grew.
    
    WARNING ⚠️
    
    MENTION OF RAPED
    RAPED
    A little swearing
    abused
    
    Now if you don't feel comfortable you don't have to read.
Bảo Lưu Mọi Quyền",2,"['aliveace', 'brooke', 'chopper', 'franky', 'luffyhasayoungersister', 'lusan', 'motherlyrobin', 'nami', 'one', 'onepiece', 'potectivechopper', 'potectiverobin', 'protectivestawhatfamily', 'rapedluffy', 'sabo', 'salu', 'sanjixluffy', 'sanlu', 'scaredluffy', 'usopp', 'zoro']",https://img.wattpad.com/cover/331747181-256-k558928.jpg,A side we never knew Sanji x luffy,10833.0,227.0,16.0,,"['Đang sáng tác', 'Trưởng thành']",108.0
1144,"""Banyak yang bisa terjadi dalam seminggu.""

_Jeno Lee


Seminggu.

Selama itulah yang akan dihabiskan Karina Yu di Suwon demi menghadiri pernikahan sahabatnya, Giselle. Tiga tahun lalu dia membuat skandal besar di kota kelahirannya itu, dan sejak saat itu dia pindah ke kota besar dan bersumpah tidak akan pernah kembali. Sampai sekarang. Tapi seminggu terasa bagai selamanya, dengan semua mata haus gosip yang mengawasi gerak-geriknya, ditambah sepasang mata tajam milik Jeno Lee yang senantiasa mengusiknya...

Selama itu jugalah waktu yang dibutuhkan Jeno untuk memikat Karina. Sejak awal gadis itu menunjukkan dirinya lain daripada yang lain. Pakaiannya, pembawaannya, dan cara Karina melahap stroberi bersalut-cokelat-tiga-lapis ke mulutnya... Ya Tuhan. Jeno tahu dia harus mendapatkan Karina. Meyakinkan Karina bahwa tempat gadis itu adalah di sini, di kota kecil ini, di sisinya.











Remake from sensational novel by Sandra Brown
Bảo Lưu Mọi Quyền",2,"['7dream', 'aedream', 'aespa', 'bluesy', 'bxg', 'jeno', 'jenrina', 'karina', 'leejeno', 'remake', 'yujimin']",https://img.wattpad.com/cover/184006947-512-k609720.jpg,MISS KARINA'S RETURN,4121.0,134.0,11.0,,"['Hoàn thành', 'Trưởng thành']",264.0
1145,"You were the only one to ever get close to Joel, but your relationship was a secret; one where he would break you over and over. Tired of mistreatment, you leave. Soon after, you connect with another man, a kindred spirit. Joel cannot handle losing you, especially when someone else catches your attention.
    
    *warnings - this is a dark Joel Miller fic and contains smut, coarse language, s*xual assault and violence. Please do not read if you think it could be triggering.*
Bảo Lưu Mọi Quyền",2,"['darkjoelmiller', 'joelmiller', 'mycoolsluttydaddy', 'oscarisaac', 'papipascal', 'pedro', 'pedropascal', 'thelastofus', 'tlou']",https://img.wattpad.com/cover/347821911-256-k374503.jpg,No One But Me,,,,,,
1150,"boy x boy
     Little space  NOT to be sexualized!
    so far this includes 
     - self harm 
    - fluff
    - angst 
    - pacifiers
    - cursing
Bảo Lưu Mọi Quyền",2,"['bangchan', 'changbin', 'felix', 'hyunjin', 'jeongin', 'jisung', 'leeknow', 'litllespace', 'little', 'littlespace', 'seungmin', 'straykids']",https://img.wattpad.com/cover/352187222-256-k748081.jpg,stray kids Little space,63278.0,662.0,65.0,,['Đang sáng tác'],173.0
1151,"RATED SPG 🔞 
    
    BAWAL SA BATA!!
    BAWAL SA MGA INOSENTE!!
    KUNG AYAW MO NG GANITONG KLASENG KWENTO, HINDI ITO PARA SA 'YO xD
    
    PLEASE DON'T REPORT PO KUNG HINDI NIYO NAGUSTUHAN. MAAWA KAYO EME! 
    
    HAPPY HAPPY LANG TAYO RITO.
    
    
    
    
    
    
    || read at ur own risk ||
Bảo Lưu Mọi Quyền",2,"['bdsmrelationship', 'bedscene', 'bxb', 'bxg', 'filipinospg', 'pinoystories', 'ratedspg', 'sexscenes', 'spg', 'tagalogspg', 'threesome']",https://img.wattpad.com/cover/358504842-256-k936157.jpg,MY LITTLE SECRET,120344.0,274.0,17.0,,['Đang sáng tác'],113.0
1162,"HI THIS IS THE SEQUEL FOR 'Friends With Benefits'
    
    IF YOU LIKE TO READ THE SEX FILLED BOOK YOU CAN FIND IT IN MY PROFILE UNDER WORK.
     
    *CAUTION BOTH BOOKS CONTAIN A LOT OF SEXUAL SCENES!* 
    
    ENJOY
    
    -a
Bảo Lưu Mọi Quyền",2,"['direction', 'harry', 'horan', 'liam', 'louis', 'malik', 'niall', 'one', 'payne', 'styles', 'tomlinson', 'watty2014', 'zayn']",https://img.wattpad.com/cover/6809388-256-k476288.jpg,A Second Chance (Squeal to Friends With Benefits),458693.0,9089.0,44.0,,['Hoàn thành'],
1163,"""Forget it Forth it is not worth it."" Beam said as he lean himself on the table for support his body aches. even his heart and his mind aches.
    
    ""It does Beam, everything about last night is worth it."" Forth is also in pain in the heart. it has been a year since he have crush on Beam. But Beam never looks on his way. 
    
    He is one of the dream boyfriend in the university. Along with himself Forth and Phana. Beam rejects all the offer of men but never leaves a woman wait on him.
    
    He is straight that is what they all say, so Forth never tried a luck. But that night it was Beam who knocked on his door and it happened.
    
    It his chance, and he is willing to do everything to make Beam his..
    can he bend an old bamboo that will not break?
Bảo Lưu Mọi Quyền",2,"['2moons2', 'beam', 'forth', 'forthbeam', 'paveldome']",https://img.wattpad.com/cover/200515128-256-k922876.jpg,Out of my League. (ForthBeam FF),234675.0,7683.0,81.0,,"['Hoàn thành', 'Trưởng thành']",454.0
1168,"The Todoroki Family have always been quite a complex family to understand. But we all know that there are four children in the family. What if I said that there was a fifth child...?
    
    
    ⚠️𝕋𝕣𝕚𝕘𝕘𝕖𝕣 𝕎𝕒𝕣𝕟𝕚𝕟𝕘: 𝔸𝕟𝕘𝕤𝕥, 𝔹𝕝𝕠𝕠𝕕, 𝕍𝕚𝕠𝕝𝕖𝕟𝕔𝕖, 𝕊𝕨𝕖𝕒𝕣𝕚𝕟𝕘, 𝔸𝕓𝕦𝕤𝕖, 𝕊𝕞𝕠𝕜𝕚𝕟𝕘, 𝔸𝕝𝕔𝕠𝕙𝕠𝕝 𝔸𝕓𝕦𝕤𝕖. ℝ𝕖𝕒𝕕𝕖𝕣 𝔻𝕚𝕤𝕔𝕣𝕖𝕥𝕚𝕠𝕟 𝕚𝕤 𝕒𝕕𝕧𝕚𝕤𝕖𝕕!!
    
    
    || I don't own the My Hero Academia Characters, they belong to Kōhei Horikoshi. || All images used don't belong to me either, credit goes to the rightful owners ||
    
    
    ✨ Note: This book is  𝓜𝔂 own piece of work, please refrain from copying my work. One, it's not professional. Two, a lot of time and effort has been put into this book. Three, there is literally no point in doing so. We are all here to read and write aren't we? So, let's just have fun!!
Bảo Lưu Mọi Quyền",2,"['allforone', 'anime', 'animefanfiction', 'animexreade', 'bakugo', 'bakugokatsuki', 'bnha', 'bnhaxreader', 'bokunoheroacademia', 'class1a', 'dabi', 'mha', 'mhaxreader', 'midoriyaizuku', 'myheroacademia', 'oneforall', 'shigaraki', 'shigarakitomura', 'shototodoroki', 'todoroki', 'todorokishoto', 'todorokitoya', 'villainleague']",https://img.wattpad.com/cover/350466883-256-k664671.jpg,𝐓𝐡𝐞 𝐅𝐢𝐟𝐭𝐡 𝐓𝐨𝐝𝐨𝐫𝐨𝐤𝐢 𝐒𝐢𝐛𝐥𝐢𝐧𝐠 || 𝘉𝘕𝘏𝘈/𝘔𝘏𝘈,35298.0,1277.0,39.0,,['Đang sáng tác'],247.0
1169,"Leo Malfoy and Camille Kennedy. A Gryffindor and a Slytherin. Rivals. Until one night changes everything...and they're not sure if they'll ever be able to be just friends. 
    ['The World and Her Stars' Second Generation]
Bảo Lưu Mọi Quyền",2,"['dracomalfoy', 'eros', 'friendswithbenefits', 'harrypotter', 'harrypotternextgeneration', 'leo', 'malfoy', 'rose', 'secondgeneration', 'slytherin']",https://img.wattpad.com/cover/350079605-256-k257888.jpg,The Moon and His Night,4659.0,191.0,11.0,,"['Đang sáng tác', 'Trưởng thành']",135.0
